title,price_per_m²,project_name,address,price,area,bedroom,bathroom,url,posted_date,expired_date,project_status,investor,broker_name,broker_rank,project_area_range,number_of_apartments,number_of_buildings
3PN 220m2 DEFINE view sông với sân vườn riêng - căn cuối cùng mua trực tiếp từ CĐT Capitaland,105.0,Căn hộ DEFINE," Đường Số 60 - TML, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",23.1,220.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-so-60-tml-phuong-thanh-my-loi-prj-can-ho-define/3pn-220m2-view-song-voi-san-vuon-rieng-cuoi-cung-mua-truc-tiep-tu-cdt-capitaland-pr41693011,13/01/2025,12/02/2025,Sắp bàn giao,CapitaLand Development (Việt Nam),Nan,,194-287 m²,88.0,1.0
The Global City mở bán 2 toà cao tầng liền kề nhạc nước CK 16% dự kiến chỉ từ 100tr/m2 HTLS 12th,,Masteri Grand View," Đường Liên Phường, Phường An Phú, Quận 2, Hồ Chí Minh",,80.0,2.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lien-phuong-phuong-an-phu-prj-masteri-grand-view/the-global-city-ra-mat-cao-tang-booking-tu-100-trieu-nhan-slot-book-dep-pr40903928,09/02/2025,19/02/2025,Đang cập nhật tiến độ,Masterise Homes,Nan,,56-372 m²,616.0,2.0
Bán căn hộ Penthouse - Eaton Park - Quận 2 và các đặc quyền của chủ nhân xứng tầm,,Eaton Park," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",,400.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-eaton-park/ban-pentuse-danh-c-khach-hang-dang-cap-cao-chcc-t-quan-2-pr39465553,09/02/2025,19/02/2025,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Nan,,38-98 m²,2000.0,6.0
Đơn vị phân phối độc quyền nhà ở xã hội Thủ Thiêm Green House Quận 2 công ty Ario LH,27.06,Thủ Thiêm Green House," Đường Võ Chí Công, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",1.68,62.0,2.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-thanh-my-loi-prj-thu-thiem-green-house/con-1-cuoi-cung-gia-ty-goc-68m2-2pn2wc-view-song-landmark-81-bitexco-nhan-nha-2023-pr38233806,09/02/2025,19/02/2025,4/2023: Cất nóc,Đang cập nhật,Nan,,36-58 m²,1040.0,
"Bán căn hộ Duplex - Penhouse Sadora, view thoáng vĩnh viễn",162.44,Sadora Sala," Đường Mai Chí Thọ, Phường An Lợi Đông, Quận 2, Hồ Chí Minh",32.0,197.0,,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-loi-dong-prj-sadora-sala/ban-duplex-penuse-view-tang-vinh-vien-pr42029404,31/01/2025,15/02/2025,Đã bàn giao,Công ty CP Đầu tư Địa ốc Đại Quang Minh,Nan,,,,
"Chuyên Gateway - Tổng hợp 30 căn các loại từ nhỏ đến lớn giá tốt nhất, 3PN giá từ 9 tỷ - 16 tỷ",110.49,Gateway Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",15.8,143.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-gateway-thao-dien/chuyen-tong-hop-30-cac-loai-tu-nho-den-lon-gia-tot-nhat-3pn-gia-tu-9-ty-16-ty-pr42101259,05/02/2025,15/02/2025,Đã bàn giao,Công ty CP bất động sản SơnKim Land,Nan,,48-96 m²,546.0,4.0
"ĐỘC QUYỀN THE ESTELLA: TỔNG HỢP 50 CĂN CÁC LOẠI: 150M2 - 11,5 TỶ; 171M2 - 13 TỶ; 250M2 - 18 TỶ",76.67,The Estella," Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh",11.5,150.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-an-phu-prj-the-estella/doc-quyen-tong-hop-50-cac-loai-150m2-11-5-ty-171m2-13-ty-250m2-18-ty-pr42091405,03/02/2025,13/02/2025,Đã bàn giao,Đang cập nhật,Nan,,,1500.0,4.0
Bán gấp căn 2pn Esto full nội thất giá 2ty1 tỷ,35.0,Citi Esto," Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",2.1,60.0,2.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-cat-lai-prj-citi-esto/duy-nhat-2pn-2wc-co-noi-that-gia-chi-1ty9xx-da-co-so-pr40497747,06/02/2025,16/02/2025,Đã bàn giao,Công ty Cổ phần Kiến Á,Nan,,55-103 m²,528.0,2.0
"Bán căn 2PN Citi Alto đã nhận nhà giá chỉ 2,1 tỷ All in",38.68,Căn hộ Citi Alto," Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",2.05,53.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-cat-lai-prj-can-ho-citi-alto/ban-goc-citialto-view-boi-quy-2-2025-nhan-nha-gia-chi-1-92-ty-pr41160898,04/02/2025,14/02/2025,Đang mở bán,Công ty Cổ phần Kiến Á,Nan,,,675.0,
"Bán gấp duplex Citi Alto 3PN 2WC, giá chỉ 2,4 tỷ",45.28,Căn hộ Citi Alto," Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",2.4,53.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-cat-lai-prj-can-ho-citi-alto/ban-gap-duplex-citialto-3pn-2wc-gia-chi-2-4-ty-pr41790897,04/02/2025,14/02/2025,Đang mở bán,Công ty Cổ phần Kiến Á,Nan,,,675.0,
"Empire City. Bán nhanh căn hộ 3PN + 1 nhà đẹp, view sông quận 1. Chỉ với 26 tỷ bao hết",174.5,Empire City Thủ Thiêm," Mai Chí Thọ, Thủ Thiêm, Quận 2, Hồ Chí Minh",26.0,149.0,4.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-thu-thiem-prj-empire-city-thu-thiem/-ban-nhanh-3pn-1-nha-dep-view-song-quan-1-voi-26-ty-bao-het-pr42121191,09/02/2025,19/02/2025,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Nan,,,,
"Bán căn 2 phòng ngủ góc 79m2, A5.xx.04 Eaton Park, view sông, giá tốt nhất 10,15 tỷ bao hết",128.62,Eaton Park," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",10.2,79.3,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-eaton-park/ban-2-phong-ngu-goc-79m2-a5-xx-04-view-song-gia-tot-nhat-10-15-ty-bao-het-pr42061895,09/02/2025,19/02/2025,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Nan,,38-98 m²,2000.0,6.0
"Bán căn hộ 2 phòng ngủ tại Thảo Điền - Căn Góc, nội thất đầy đủ kèm hợp đồng cho thuê 24 tr/tháng",87.84,The Ascent," 58, Đường Quốc Hương, Phường Thảo Điền, Quận 2, Hồ Chí Minh",6.5,74.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-huong-phuong-thao-dien-prj-the-ascent/ban-2-png-ngu-goc-view-trung-tam-noi-that-day-du-kem-p-dong-thue-thich-p-dau-tu-pr42075526,09/02/2025,24/02/2025,đã bàn giao,Công ty CP Đầu tư Địa ốc Tiến Phát,Nan,,67-99 m²,280.0,2.0
"Chính chủ cần bán nhanh căn chung cư view đẹp vị trí tại TP Thủ Đức, TPHCM",54.74,PetroVietnam Landmark," Đường Tỉnh lộ 25B, Phường An Phú, Quận 2, Hồ Chí Minh",5.2,95.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tinh-lo-25b-phuong-an-phu-prj-petrovietnam-landmark/chinh-chu-ban-nhanh-view-dep-vi-tri-tai-tp-thu-duc-tphcm-pr42121426,09/02/2025,19/02/2025,Đang cập nhật tiến độ,Công ty CP Địa ốc Dầu khí,Nan,,,,
"Bán căn 4PN sân vườn Masteri Grand View bản giới hạn, DT 180m2",,Masteri Grand View," Đường Liên Phường, Phường An Phú, Quận 2, Hồ Chí Minh",,180.0,4.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lien-phuong-phuong-an-phu-prj-masteri-grand-view/ban-4pn-san-vuon-ban-gioi-han-dt-180m2-pr42121395,09/02/2025,19/02/2025,Đang cập nhật tiến độ,Masterise Homes,Nan,,56-372 m²,616.0,2.0
"Bán thu hồi vốn căn 2PN góc Eaton Park, DT 72m2, giá 9.180 tỷ, lịch thanh toán đến 2028",127.5,Eaton Park," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",9.18,72.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-eaton-park/ban-thu-hoi-von-2pn-goc-dt-72m2-gia-9-180-ty-lich-thanh-toan-den-2028-pr42121402,09/02/2025,19/02/2025,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Nan,,38-98 m²,2000.0,6.0
"Mừng xuân đầu năm chốt nhanh CH Dlusso 2PN 2WC giá 4,25tỷ. Giá tốt, đầu tư sinh lời. Lh:",62.5,Căn hộ D’Lusso," Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",4.25,68.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-dlusso/ban-nhanh-ch-2pn2wc-gia-4-2-ty-gia-tot-dau-tu-sinh-loi-lh-pr40952384,07/02/2025,17/02/2025,Đã bàn giao,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Nan,,,600.0,
"Xuân về lộc đến nhanh chốt DLusso 2PN 4.2 tỷ. Có sổ, tặng NT . LH:",61.76,Căn hộ D’Lusso," Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",4.2,68.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-dlusso/ban-goc-penthouse-7-5-ty-co-so-tang-nt-thien-chi-thuong-luong-lh-pr40982065,07/02/2025,17/02/2025,Đã bàn giao,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Nan,,,600.0,
Tết sum vầy chốt liền tay căn Dlusso 2PN 4.2 tỷ. Có chuyên viên hỗ trợ pháp lý. LH:,61.76,Căn hộ D’Lusso," Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",4.2,68.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-dlusso/cum-ch-quan-2-precia-3pn2wc-gia-6-15-ty-co-chuyen-vien-tro-phap-ly-lh-pr40992711,07/02/2025,17/02/2025,Đã bàn giao,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Nan,,,600.0,
Bán nhanh CH Dlusso Q2 sang trọng 2PN2WC giá 4.2 tỷ NT View đẹp . LH:,61.76,Căn hộ D’Lusso," Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh.",4.2,68.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-dlusso/ban-nhanh-ch-q2-sang-trong-2pn2wc-gia-4-1-ty-co-chuyen-vien-tro-phap-ly-lh-pr40973166,07/02/2025,17/02/2025,Đã bàn giao,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Nan,,,600.0,
"Bán gấp 2PN 74m2,căn góc tầng trung, View nhìn Landmark 81 - Sông Sài gòn,Có Chổ đậu Ôtô ĐỊNH DANH.",87.84,The Ascent," Quốc Hương, Thảo Điền, Quận 2, Hồ Chí Minh",6.5,74.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-huong-phuong-thao-dien-prj-the-ascent/-ban-2pn-74m2-goc-view-nhin-landmark-81-song-sai-gon-nhieu-cho-dau-oto-dinh-danh-pr42039728,09/02/2025,24/02/2025,đã bàn giao,Công ty CP Đầu tư Địa ốc Tiến Phát,Nan,,67-99 m²,280.0,2.0
"Mình em bán CH 2PN 2WC tại Precia 4.2tỷ. Hỗ trợ vay bank, nhiệt tình hướng dẫn. LH:",59.16,Căn hộ Precia Quận 2," Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",4.2,71.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-precia-quan-2/minh-em-ban-ch-1pn1wc-tai-3-15-ty-tro-vay-bank-nhiet-tinh-huong-dan-lh-pr40964102,05/02/2025,15/02/2025,Bàn giao tháng 4/2022,Công ty CP Đầu tư Bất Động Sản Rio Land,Nan,,49-101 m²,333.0,1.0
"CHCC Precia 3PN 2WC bán giá 5.6 tỷ NT cao cấp. Giá tốt, đầu tư sinh lời. LH:",58.95,Căn hộ Precia Quận 2," Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",5.6,95.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-precia-quan-2/chcc-2pn2wc-ban-gia-4-1-ty-gia-tot-dau-tu-sinh-loi-lh-pr40963541,07/02/2025,17/02/2025,Bàn giao tháng 4/2022,Công ty CP Đầu tư Bất Động Sản Rio Land,Nan,,49-101 m²,333.0,1.0
"Qũy căn Precia bán 3PN2WC 5.6 tỷ, căn hộ hiện đại, sang trọng, nhà có sổ, Call:",58.33,Căn hộ Precia Quận 2," số 24, Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",5.6,96.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-precia-quan-2/gio-hang-500-ban-1pn-2ty6-2pn-hue-von-3ty6-4ty3-3pn-6ty-call-pr38702589,07/02/2025,17/02/2025,Bàn giao tháng 4/2022,Công ty CP Đầu tư Bất Động Sản Rio Land,Nan,,49-101 m²,333.0,1.0
"Hot! Precia giá bán 2PN 4 tỷ. Có NT xịn xò, sang chảnh. LH:",57.97,Căn hộ Precia Quận 2," Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",4.0,69.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-precia-quan-2/hot-penthouse-duplex-gia-ban-9-05-ty-190m2-full-nt-xin-xo-sang-chanh-lh-pr40991088,09/02/2025,19/02/2025,Bàn giao tháng 4/2022,Công ty CP Đầu tư Bất Động Sản Rio Land,Nan,,49-101 m²,333.0,1.0
Hot Deal! Bán xoay vốn đầu năm căn New City 1PN - 1WC. DT 51m2. Giá 3.4 tỷ,66.67,New City Thủ Thiêm," Mai Chí Thọ, Bình Khánh, Quận 2, Hồ Chí Minh",3.4,51.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-binh-khanh-prj-new-city-thu-thiem/hot-deal-ban-xoay-von-dau-nam-1pn-1wc-dt-51m2-gia-3-4-ty-pr42097241,05/02/2025,15/02/2025,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Nan,,45-300 m²,1229.0,4.0
Bán căn hộ 1PN giá 2 tỷ 730 Lexington,54.6,Lexington Residence," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",2.73,50.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-lexington-residence/ban-gia-re-kng-ngo-2pn-gia-3-5-ty-pr40627642,01/02/2025,11/02/2025,Bàn giao tháng 3/2016,Novaland Group,Nan,,,1312.0,5.0
"Bán căn hộ góc 2PN,2WC,75,2m2 tại Eaton Park, An Phú,TP Thủ Đức, 12 tỷ 183 cho căn góc tòa A3",162.01,Eaton Park," Mai Chí Thọ, An Phú, Quận 2, Hồ Chí Minh",12.18,75.2,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-eaton-park/b-goc-2pn-2wc-75-2m2-tai-tp-thu-duc-12-ty-183-c-goc-toa-a3-pr42120179,08/02/2025,18/02/2025,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Nan,,38-98 m²,2000.0,6.0
"Chính chủ bán căn 4PN thang máy riêng The Nassim view sông, tặng suất định danh ô tô trong sổ hồng",157.23,The Nassim Thảo Điền," Số 30, Đường 11, Phường Thảo Điền, Quận 2, Hồ Chí Minh",25.0,159.0,4.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-11-1-phuong-thao-dien-prj-the-nassim-thao-dien/chinh-chu-ban-4pn-thang-may-rieng-view-song-tang-suat-dinh-danh-o-to-trong-so-hong-pr41708654,08/02/2025,10/03/2025,Đã bàn giao,Công ty CP bất động sản SơnKim Land,Nan,,,238.0,4.0
"74tr/m2 cho căn hộ Thảo Điền Pearl 121m2, giá tốt nhất thị trường",74.38,Thảo Điền Pearl," Đường Quốc Hương, Phường Thảo Điền, Quận 2, Hồ Chí Minh",9.0,121.0,2.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-huong-phuong-thao-dien-prj-thao-dien-pearl/75tr-m2-c-120m2-gia-tot-nhat-thi-truong-pr42065344,03/02/2025,13/02/2025,Đã bàn giao,Công ty CP tập đoàn S.S.G,Nan,,,,
"Hàng Hiếm!!! Bán Feliz En Vista 1PN, 58m, giá 4,95 tỷ, nội thất cơ bản  Sổ hồng riêng",85.34,Feliz En Vista," Phan Văn Đáng,  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",4.95,58.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-feliz-en-vista/hang-hiem-ban-1pn-58m-gia-4-95-ty-noi-that-co-ban-so-hong-rig-pr42120622,08/02/2025,18/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,,1127.0,4.0
"Căn hộ chung cư giá 2,5 tỷ VND tại Thảo Điền, Quận 2",83.33,Masteri An Phú," Xa Lộ Hà Nội, Thảo Điền, Quận 2, Hồ Chí Minh",2.5,30.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-an-phu/-gia-2-2-ty-vnd-tai-quan-2-pr41312467,08/02/2025,18/02/2025,Đã bàn giao,Masterise Homes,Nan,,,900.0,2.0
"Bán căn hộ Estella Heights 3PN lớn 150m2, view 2 hồ bơi đẹp nhất dự án, giá tốt. LH",106.67,Estella Heights," Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",16.0,150.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-song-hanh-phuong-an-phu-prj-estella-heights/ban-3pn-153m2-co-2-ban-cong-sieu-rong-gia-re-co-1-khong-2-lh-pr38118104,08/02/2025,18/02/2025,Đã bàn giao,Công ty TNHH Keppel Land Việt Nam,Nan,,,872.0,4.0
"Bán căn hộ Feliz En Vista 4PN+ 1 - Sky Mansion 240m2 view trực diện sông SG, giá rẻ. LH",99.58,Feliz En Vista," Đường Đồng Văn Cống, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",23.9,240.0,5.0,5.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-prj-feliz-en-vista/ban-4pn-1-sky-mansion-240m2-view-truc-di-song-sg-gia-re-lh-pr40425453,08/02/2025,18/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,,1127.0,4.0
"Bán căn hộ Duplex Feliz En Vista 3PN 103m2, view hồ bơi và sông SG, giá rẻ. LH",80.58,Feliz En Vista," Đường Đồng Văn Cống, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",8.3,103.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-prj-feliz-en-vista/ban-duplex-2pn-103m2-view-landmark-81-full-nt-gia-re-lh-0911937898-pr37084801,08/02/2025,18/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,,1127.0,4.0
"Bán căn hộ Pool Villa - Đảo Kim Cương 524m2 - 787m2, có hồ bơi và sân vườn riêng lớn. LH",88.94,Diamond Island," Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",70.0,787.0,5.0,5.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-binh-trung-tay-prj-diamond-island/pool-villa-dao-kim-cuong-524m2-788m2-co-boi-va-san-vuon-rieng-sieu-lon-lh-0911937898-pr37084800,08/02/2025,18/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"Bán căn hộ One Verandah 2PN 81m2, căn góc, view sông Sài Gòn và Quận 1, giá rẻ. LH",78.4,One Verandah Mapletree," Đường Bát Nàn, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",6.35,81.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bat-nan-phuong-thanh-my-loi-prj-one-verandah-mapletree/suat-2pn-81m2-view-song-sai-gon-gia-re-co-1-khong-2-chi-5-5-ty-lh-pr38296523,05/02/2025,15/02/2025,Đã bàn giao,Đang cập nhật,Nan,,55-343 m²,799.0,
"Bán căn hộ Penthouse Duplex One Verandah 340m2, view trực diện sông Sài Gòn và Q1. LH",132.35,One Verandah Mapletree," Đường Bát Nàn, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",45.0,340.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bat-nan-phuong-thanh-my-loi-prj-one-verandah-mapletree/suat-duplex-3pn-189m2-nha-tho-view-song-sai-gon-dep-co-1-khong-2-lh-0911937898-pr37084694,05/02/2025,15/02/2025,Đã bàn giao,Đang cập nhật,Nan,,55-343 m²,799.0,
"Bán căn hộ Feliz En Vista 4PN 181m2, view LM81, Full NT, giá rẻ có 1 không 2. LH",99.45,Feliz En Vista," Đường Đồng Văn Cống, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",18.0,181.0,4.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-prj-feliz-en-vista/ban-sky-villa-4pn-181m2-view-boi-gia-re-co-1-kng-2-lh-0911937898-pr37084679,08/02/2025,18/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,,1127.0,4.0
"Bán căn hộ Feliz En Vista 2PN sân vườn, Full NT, view Lanmark 81, giá chỉ từ 9.5 tỷ. LH",87.16,Feliz En Vista," Đường Đồng Văn Cống, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",9.5,109.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-prj-feliz-en-vista/ban-2pn-85m2-full-noi-that-nha-dep-lung-linh-gia-re-lh-0911937898-pr37084715,05/02/2025,15/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,,1127.0,4.0
"Bán căn penthouse duplex Feliz En Vista 335m2&406m2, view trực diện sông SG, giá rẻ. LH",155.22,Feliz En Vista," Đường Đồng Văn Cống, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",52.0,335.0,4.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-prj-feliz-en-vista/ban-ptuse-duplex-335-406m2-view-truc-di-song-sg-gia-re-lh-pr40035817,06/02/2025,16/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,,1127.0,4.0
"Bán căn hộ Đảo Kim Cương 2PN 89m2, view hồ bơi, Full nội thất, giá tốt nhất dự án. LH",89.89,Diamond Island," Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh.",8.0,89.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-binh-trung-tay-prj-diamond-island/ban-2pn-dao-kim-cuong-88m2-goc-view-boi-dep-nhat-gia-re-co-1-kng-2-lh-pr38113250,08/02/2025,18/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"Bán căn Estella Heights 3PN 135m2, view 2 hồ bơi xanh mát, Full NT, giá tốt. LH",118.52,Estella Heights," Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",16.0,135.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-song-hanh-phuong-an-phu-prj-estella-heights/ban-3pn-lon-156m2-goc-full-nt-gia-re-khong-co-thu-2-lh-0911937898-pr37084761,08/02/2025,18/02/2025,Đã bàn giao,Công ty TNHH Keppel Land Việt Nam,Nan,,,872.0,4.0
"CHUYỂN NHƯỢNG lại căn 3PN 2WC Eaton Park, Mai Chí Thọ, An Phú,Q2, 17 tỷ,656 , 105m2 TÒA A3",168.15,Eaton Park," Mai Chí Thọ, An Phú, Quận 2, Hồ Chí Minh",17.66,105.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-eaton-park/chuyen-nhuong-lai-3pn-2wc-q2-17-ty-656-105m2-toa-a3-pr42120752,08/02/2025,18/02/2025,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Nan,,38-98 m²,2000.0,6.0
"Chính chủ cần bán nhanh căn hộ HQC Bình Trưng Đông Q2, full nội thất DTXD 68m2 giá chốt 2.0 tỷ",30.15,Blue Sky Tower," Đường 63, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",2.05,68.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-63-phuong-binh-trung-dong-prj-blue-sky-tower/chinh-chu-nha-gui-ban-hqc-q2-dtsd-54m2-ct-chi-1-8-ty-pr41108554,08/02/2025,18/02/2025,Đã bàn giao,Công ty CP Tư vấn -Thương mại - Dịch vụ Địa ốc Hoàng Quân,Nan,,47-117 m²,260.0,
Rẻ nhất dự án gateway chỉ 16 tỷ căn 143m2 4PN - cuộc sống đẳng cấp sang trọng,111.89,Gateway Thảo Điền," Xa Lộ Hà Nội, Thảo Điền, Quận 2, Hồ Chí Minh",16.0,143.0,,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-gateway-thao-dien/re-nhat-du-an-chi-16-ty-143m2-4pn-cuoc-song-dang-cap-sang-trong-pr42119732,08/02/2025,18/02/2025,Đã bàn giao,Công ty CP bất động sản SơnKim Land,Nan,,48-96 m²,546.0,4.0
